,Day,Month,Year,Date,Price,10D Return,600roll_mean,600roll_std,State,Invest,In_time,In_Price
1144,1,3,2001,2001-03-01,10.11,-0.174019608,0.0016145181066666654,0.04134551162717569,extremely low,0,0,
1145,2,3,2001,2001-03-02,10.08,-0.168316832,0.0013639660733333321,0.04191604974585845,extremely low,0,0,
1146,5,3,2001,2001-03-05,10.03,-0.174485597,0.001133951524999999,0.04249866101487547,extremely low,1,0,
1147,6,3,2001,2001-03-06,10.09,-0.15210084,0.0009245096816666655,0.04294209462324958,extremely low,0,1,10.09
1148,7,3,2001,2001-03-07,10.23,-0.138888889,0.0007431192749999989,0.043301528652975485,extremely low,0,0,
1149,8,3,2001,2001-03-08,10.31,-0.121805792,0.0005947047083333324,0.043568324977698844,very low,0,0,
1150,9,3,2001,2001-03-09,10.24,-0.109565217,0.00045315440666666567,0.04378784435264636,very low,0,0,
1151,12,3,2001,2001-03-12,10.09,-0.120313862,0.00029633232833333237,0.04405123437822146,very low,0,0,
1152,13,3,2001,2001-03-13,9.71,-0.145998241,0.0001098541116666657,0.04443230469654815,extremely low,1,0,
1153,14,3,2001,2001-03-14,9.73,-0.159758204,-0.0001307685366666676,0.04490476973381828,extremely low,0,1,9.73
1154,15,3,2001,2001-03-15,9.53,-0.057368942,-0.0001900528316666676,0.04495687385444342,low,0,0,
1155,16,3,2001,2001-03-16,9.66,-0.041666667,-0.00025033976833333427,0.04498824137139897,mid,0,0,
1156,19,3,2001,2001-03-19,9.46,-0.056829511,-0.0003527502950000009,0.045047042669780914,low,0,0,
1157,20,3,2001,2001-03-20,9.49,-0.059464817,-0.0004768271116666676,0.04510722271413214,low,0,0,
1158,21,3,2001,2001-03-21,9.42,-0.079178886,-0.0006369609350000009,0.04521584089359548,low,0,0,
1159,22,3,2001,2001-03-22,9.35,-0.093113482,-0.0008297794233333342,0.04536311614598027,very low,0,0,
1160,23,3,2001,2001-03-23,9.16,-0.10546875,-0.0010757197000000008,0.045529715137986,very low,1,0,
1161,26,3,2001,2001-03-26,9.32,-0.076313181,-0.0012895688116666673,0.04558132434496424,low,0,1,9.32
1162,27,3,2001,2001-03-27,9.5,-0.021627188,-0.0014603724900000008,0.04546485922903818,mid,0,0,
1163,28,3,2001,2001-03-28,9.7,-0.003083248,-0.0015819328050000008,0.04537127823472282,mid,0,0,
1164,29,3,2001,2001-03-29,9.52,-0.001049318,-0.0017384325200000006,0.04520665370978096,mid,0,0,
1165,30,3,2001,2001-03-30,9.44,-0.022774327,-0.0019099072266666672,0.04509065070260812,mid,0,0,
1166,2,4,2001,2001-04-02,9.52,0.006342495,-0.002006566793333334,0.045010489996789714,mid,0,0,
1167,3,4,2001,2001-04-03,9.38,-0.011591149,-0.002131973936666667,0.044931998573392376,mid,0,0,
1168,4,4,2001,2001-04-04,9.14,-0.029723992,-0.002273850026666667,0.044884398646735574,mid,0,0,
1169,6,4,2001,2001-04-06,9.49,0.014973262,-0.0023485572700000005,0.04481816693114925,mid,0,0,
1170,9,4,2001,2001-04-09,9.36,0.021834061,-0.0023690193533333335,0.04480429359433553,mid,0,0,
1171,10,4,2001,2001-04-10,9.41,0.009656652,-0.002389700455,0.04479585923053845,mid,0,0,
1172,11,4,2001,2001-04-11,9.62,0.012631579,-0.0023657816733333335,0.04480004881970855,mid,0,0,
1173,12,4,2001,2001-04-12,9.63,-0.007216495,-0.0024035823616666667,0.044794547763057864,mid,0,0,
1174,13,4,2001,2001-04-13,9.74,0.023109244,-0.0023608188666666666,0.044806654571581644,mid,0,0,
1175,16,4,2001,2001-04-16,9.73,0.030720339,-0.002299672295,0.044826753332944,mid,0,0,
1176,17,4,2001,2001-04-17,9.71,0.019957983,-0.0022678482533333333,0.044835779750227706,mid,0,0,
1177,18,4,2001,2001-04-18,9.74,0.038379531,-0.00222701044,0.044861660815968714,mid,0,0,
1178,19,4,2001,2001-04-19,10.07,0.101750547,-0.0020851310650000002,0.04505556822712151,very high,0,0,
1179,20,4,2001,2001-04-20,10.2,0.074815595,-0.001979246276666667,0.04516156813254878,high,0,0,
1180,23,4,2001,2001-04-23,10.16,0.085470085,-0.0018758586350000003,0.04529067197177113,high,0,0,
1181,24,4,2001,2001-04-24,10.0,0.062699256,-0.0018015844000000003,0.04536003160765118,high,0,0,
1182,25,4,2001,2001-04-25,9.97,0.036382536,-0.0017639155450000002,0.045382372854913575,mid,0,0,
1183,26,4,2001,2001-04-26,10.02,0.040498442,-0.0016837277866666666,0.045414513110523726,mid,0,0,
1184,27,4,2001,2001-04-27,10.1,0.036960986,-0.001620706495,0.0454418974709434,mid,0,0,
1185,30,4,2001,2001-04-30,10.23,0.051387461,-0.0015250550083333334,0.045493029597492324,high,0,0,
1186,2,5,2001,2001-05-02,10.32,0.062821833,-0.0014519884216666666,0.045561175623064575,high,0,0,
1187,3,5,2001,2001-05-03,10.36,0.063655031,-0.0013630053433333332,0.04563617269745629,high,0,0,
1188,4,5,2001,2001-05-04,10.21,0.013902681,-0.0013355312816666664,0.045640399571537156,mid,0,0,
1189,7,5,2001,2001-05-07,10.31,0.010784314,-0.0012832226616666664,0.04563626779247273,mid,0,0,
1190,8,5,2001,2001-05-08,10.32,0.015748031,-0.0011933627116666665,0.04561659610517366,mid,0,0,
1191,9,5,2001,2001-05-09,10.3,0.03,-0.0011136765366666665,0.04562927619749863,mid,0,0,
1192,10,5,2001,2001-05-10,10.23,0.026078235,-0.0009923311916666664,0.045604569649841886,mid,0,0,
1193,11,5,2001,2001-05-11,10.25,0.022954092,-0.0009171320583333331,0.045606797865197876,mid,0,0,
1194,14,5,2001,2001-05-14,10.15,0.004950495,-0.0008648346299999998,0.045595485170445677,mid,0,0,
1195,15,5,2001,2001-05-15,10.1,-0.012707722,-0.0007594682933333332,0.04549466933671071,mid,0,0,
1196,16,5,2001,2001-05-16,10.13,-0.018410853,-0.0006391510733333331,0.045351908174706794,mid,0,0,
1197,17,5,2001,2001-05-17,10.24,-0.011583012,-0.0004947530166666664,0.04517828575478205,mid,0,0,
1198,18,5,2001,2001-05-18,10.36,0.014691479,-0.00031783696166666644,0.04502907475665481,mid,0,0,
1199,21,5,2001,2001-05-21,10.55,0.023278371,-0.00013004756499999977,0.04489170348564947,mid,0,0,
1200,22,5,2001,2001-05-22,10.68,0.034883721,6.036710166666689e-05,0.04479725760744805,mid,0,0,
1201,23,5,2001,2001-05-23,10.67,0.03592233,0.0003015848016666669,0.04459928361897644,mid,0,0,
1202,24,5,2001,2001-05-24,10.52,0.028347996,0.0004854921866666669,0.04448672041091231,mid,0,0,
1203,25,5,2001,2001-05-25,10.53,0.027317073,0.0006995762933333337,0.044305585228176035,mid,0,0,
1204,28,5,2001,2001-05-28,10.71,0.055172414,0.0009433108183333337,0.04420203742495917,high,0,0,
1205,29,5,2001,2001-05-29,10.58,0.047524752,0.0010738726133333338,0.04422377135617387,high,0,0,
1206,30,5,2001,2001-05-30,10.49,0.035538006,0.0011672429083333337,0.044237317703136846,mid,0,0,
1207,31,5,2001,2001-05-31,10.33,0.008789062,0.0011850212350000004,0.04423823529308405,mid,0,0,
1208,1,6,2001,2001-06-01,10.36,0.0,0.0011612795450000003,0.044235036957977605,mid,0,0,
1209,4,6,2001,2001-06-04,10.37,-0.017061611,0.001095949076666667,0.0442329526164167,mid,0,0,
1210,5,6,2001,2001-06-05,10.43,-0.02340824,0.0010313925600000005,0.0442404149376795,mid,0,0,
1211,6,6,2001,2001-06-06,10.53,-0.0131209,0.0009562298200000004,0.04422605946126701,mid,0,0,
1212,7,6,2001,2001-06-07,10.48,-0.003802281,0.0008689865366666671,0.0441836387742964,mid,0,0,
1213,8,6,2001,2001-06-08,10.47,-0.005698006,0.0007964442733333338,0.04415858155136382,mid,0,0,
1214,11,6,2001,2001-06-11,10.42,-0.027077498,0.0007256246800000004,0.04416917094243095,mid,0,0,
1215,12,6,2001,2001-06-12,10.33,-0.02362949,0.0006573404633333339,0.04417511033188216,mid,0,0,
1216,13,6,2001,2001-06-13,10.29,-0.019065777,0.0006176427483333339,0.044182125460800636,mid,0,0,
1217,14,6,2001,2001-06-14,10.26,-0.006776379,0.0006079166733333339,0.04418311139497133,mid,0,0,
1218,15,6,2001,2001-06-15,10.14,-0.021235521,0.000608416773333334,0.044182862036079594,mid,0,0,
1219,18,6,2001,2001-06-18,10.09,-0.027000964,0.0005885250216666673,0.04419261621080259,mid,0,0,
1220,19,6,2001,2001-06-19,10.04,-0.037392138,0.0005246324650000006,0.04421980619474332,mid,0,0,
1221,20,6,2001,2001-06-20,10.08,-0.042735043,0.00045810222833333396,0.04425485726607006,mid,0,0,
1222,21,6,2001,2001-06-21,10.1,-0.036259542,0.0004269906466666673,0.04427412558575696,mid,0,0,
1223,22,6,2001,2001-06-22,10.17,-0.028653295,0.0003994843766666673,0.044287076838091834,mid,0,0,
1224,26,6,2001,2001-06-26,10.07,-0.033589251,0.0003403397366666673,0.044308763568879785,mid,0,0,
1225,27,6,2001,2001-06-27,10.02,-0.030009681,0.00027454077333333393,0.04432449459358855,mid,0,0,
1226,28,6,2001,2001-06-28,9.94,-0.034013605,0.00020523711500000058,0.0443455738805327,mid,0,0,
1227,29,6,2001,2001-06-29,10.03,-0.022417154,0.00013805723833333389,0.0443492684629779,mid,0,0,
1228,2,7,2001,2001-07-02,10.0,-0.013806706,6.400937833333389e-05,0.0443353739671991,mid,0,0,
1229,3,7,2001,2001-07-03,10.12,0.002973241,1.4790146666667225e-05,0.0443156874437273,mid,0,0,
1230,4,7,2001,2001-07-04,10.1,0.005976096,5.900165000000561e-06,0.044313952740315084,mid,0,0,
1231,5,7,2001,2001-07-05,10.05,-0.00297619,-2.8878104999999442e-05,0.04430808095252134,mid,0,0,
1232,6,7,2001,2001-07-06,9.91,-0.018811881,-8.37939166666661e-05,0.04431091242605066,mid,0,0,
1233,9,7,2001,2001-07-09,9.69,-0.04719764,-0.00019399244333333278,0.04434577196169738,low,0,0,
1234,10,7,2001,2001-07-10,9.79,-0.027805362,-0.00027505693499999944,0.04435172523909553,mid,0,0,
1235,11,7,2001,2001-07-11,9.79,-0.022954092,-0.0003383293899999995,0.04435696311745969,mid,0,0,
1236,12,7,2001,2001-07-12,9.7,-0.024144869,-0.0004223893049999995,0.0443542040036823,mid,0,0,
1237,13,7,2001,2001-07-13,9.86,-0.016949153,-0.00046451393333333277,0.04435788384675981,mid,0,0,
1238,16,7,2001,2001-07-16,9.91,-0.009,-0.00048106144166666615,0.04435921519179671,mid,0,0,
1239,17,7,2001,2001-07-17,9.82,-0.029644269,-0.0005119500383333328,0.04437307997670997,mid,0,0,
1240,18,7,2001,2001-07-18,9.82,-0.027722772,-0.0005721341549999995,0.044385476003700415,mid,0,0,
1241,19,7,2001,2001-07-19,9.73,-0.031840796,-0.0006390781883333328,0.04440232077016496,mid,0,0,
1242,20,7,2001,2001-07-20,9.83,-0.008072654,-0.0006881583866666662,0.04439422085586576,mid,0,0,
1243,23,7,2001,2001-07-23,9.8,0.011351909,-0.0007249488449999994,0.04437504493426188,mid,0,0,
1244,24,7,2001,2001-07-24,9.7,-0.009193054,-0.0008067517399999994,0.04434528072872664,mid,0,0,
1245,25,7,2001,2001-07-25,9.59,-0.020429009,-0.0008916318816666661,0.04433399764884704,mid,0,0,
1246,26,7,2001,2001-07-26,9.63,-0.007216495,-0.0009326316216666661,0.0443284433978035,mid,0,0,
1247,27,7,2001,2001-07-27,9.7,-0.016227181,-0.0010009613266666662,0.04432035429594534,mid,0,0,
1248,31,7,2001,2001-07-31,9.74,-0.01715439,-0.001102217406666666,0.04428767679387853,mid,0,0,
1249,1,8,2001,2001-08-01,9.83,0.00101833,-0.0011801082049999994,0.04424268393711774,mid,0,0,
1250,2,8,2001,2001-08-02,9.89,0.00712831,-0.001215978766666666,0.04422717982885117,mid,0,0,
1251,3,8,2001,2001-08-03,9.94,0.021582734,-0.001221291946666666,0.044224244135407514,mid,0,0,
1252,6,8,2001,2001-08-06,9.85,0.002034588,-0.0012709795233333328,0.044203771519002455,mid,0,0,
1253,7,8,2001,2001-08-07,9.81,0.001020408,-0.0013142024733333328,0.044188803197558864,mid,0,0,
1254,8,8,2001,2001-08-08,9.81,0.011340206,-0.0013294977883333329,0.04418282176117539,mid,0,0,
1255,9,8,2001,2001-08-09,9.66,0.00729927,-0.0013651649249999996,0.044167175017080604,mid,0,0,
1256,10,8,2001,2001-08-10,9.58,-0.005192108,-0.0014397656799999996,0.044135710883493405,mid,0,0,
1257,13,8,2001,2001-08-13,9.59,-0.011340206,-0.0014989525049999995,0.044125117755678234,mid,0,0,
1258,14,8,2001,2001-08-14,9.59,-0.015400411,-0.0015542494866666661,0.0441217091866672,mid,0,0,
1259,15,8,2001,2001-08-15,9.62,-0.021363174,-0.0016047490266666662,0.0441270213553673,mid,0,0,
1260,16,8,2001,2001-08-16,9.58,-0.031344793,-0.0017079037949999998,0.04412407563307604,mid,0,0,
1261,17,8,2001,2001-08-17,9.57,-0.03722334,-0.0018266421883333332,0.04412362965701738,mid,0,0,
1262,20,8,2001,2001-08-20,9.41,-0.044670051,-0.0019451839833333332,0.04414305919537034,mid,0,0,
1263,21,8,2001,2001-08-21,9.46,-0.03567788,-0.0020483916483333333,0.0441494259590169,mid,0,0,
1264,22,8,2001,2001-08-22,9.42,-0.039755352,-0.002136503715,0.044171868729224815,mid,0,0,
1265,23,8,2001,2001-08-23,9.48,-0.01863354,-0.00215884122,0.04417682474571485,mid,0,0,
1266,24,8,2001,2001-08-24,9.43,-0.01565762,-0.0021705197216666666,0.04417946985111949,mid,0,0,
1267,27,8,2001,2001-08-27,9.59,0.0,-0.0021574078333333334,0.044178943776277575,mid,0,0,
1268,28,8,2001,2001-08-28,9.57,-0.002085506,-0.0021594280733333335,0.044178912675465545,mid,0,0,
1269,29,8,2001,2001-08-29,9.44,-0.018711019,-0.002212756595,0.04417954911490927,mid,0,0,
1270,30,8,2001,2001-08-30,9.39,-0.019832985,-0.0022414523716666667,0.04418540236668002,mid,0,0,
1271,31,8,2001,2001-08-31,9.2,-0.038662487,-0.0022885738333333337,0.04420917585490756,mid,0,0,
1272,3,9,2001,2001-09-03,9.21,-0.021253985,-0.00229965579,0.044213101535189626,mid,0,0,
1273,4,9,2001,2001-09-04,9.13,-0.034883721,-0.002312327863333333,0.04422136215428825,mid,0,0,
1274,5,9,2001,2001-09-05,9.18,-0.025477707,-0.002353352686666667,0.04423143182991976,mid,0,0,
1275,6,9,2001,2001-09-06,9.08,-0.042194093,-0.0024426653650000004,0.04425772221962239,mid,0,0,
1276,7,9,2001,2001-09-07,8.89,-0.057264051,-0.002575918131666667,0.044302271024120314,low,0,0,
1277,10,9,2001,2001-09-10,8.72,-0.090719499,-0.002781449161666667,0.044424697618289065,low,0,0,
1278,11,9,2001,2001-09-11,8.76,-0.084639498,-0.0029633075316666674,0.04453612994508878,low,0,0,
1279,12,9,2001,2001-09-12,8.6,-0.088983051,-0.003153862033333334,0.04465921119352548,low,0,0,
1280,19,9,2001,2001-09-19,8.31,-0.115015974,-0.0033848909883333334,0.04487857676811403,very low,0,0,
1281,20,9,2001,2001-09-20,8.23,-0.105434783,-0.003594153101666667,0.04506113847765728,very low,0,0,
1282,21,9,2001,2001-09-21,7.98,-0.133550489,-0.0038399863050000006,0.04536658007051101,very low,0,0,
1283,24,9,2001,2001-09-24,7.76,-0.150054765,-0.004135359496666668,0.04573974927481774,extremely low,1,0,
1284,25,9,2001,2001-09-25,8.04,-0.124183007,-0.004385509068333335,0.04598493690468379,very low,0,1,8.04
1285,26,9,2001,2001-09-26,8.13,-0.104625551,-0.0046378745883333345,0.046118895742550715,very low,0,0,
1286,27,9,2001,2001-09-27,8.17,-0.080989876,-0.0048212081133333345,0.04620347391389595,low,0,0,
1287,28,9,2001,2001-09-28,8.28,-0.050458716,-0.004952234301666668,0.04622126431085608,mid,0,0,
1288,2,10,2001,2001-10-02,8.42,-0.038812785,-0.005042519546666668,0.04623442994945892,mid,0,0,
1289,3,10,2001,2001-10-03,8.48,-0.013953488,-0.0050785630833333345,0.046232930539308145,mid,0,0,
1290,4,10,2001,2001-10-04,8.54,0.027677497,-0.005048090056666669,0.0462485083880826,mid,0,0,
1291,5,10,2001,2001-10-05,8.66,0.052247874,-0.004986739255000002,0.04630011531937748,high,0,0,
1292,8,10,2001,2001-10-08,8.68,0.087719298,-0.004893564213333335,0.046430366703155465,high,0,0,
1293,9,10,2001,2001-10-09,8.64,0.113402062,-0.004741534610000002,0.04666790943791898,very high,0,0,
1294,11,10,2001,2001-10-11,8.72,0.084577114,-0.004614601933333335,0.046807126764567844,high,0,0,
1295,12,10,2001,2001-10-12,8.86,0.089790898,-0.004460811363333335,0.04696546218152294,very high,0,0,
1296,15,10,2001,2001-10-15,8.82,0.079559364,-0.0043240664866666684,0.04709049478528717,high,0,0,
1297,16,10,2001,2001-10-16,8.76,0.057971014,-0.004221915626666668,0.047159104687462136,high,0,0,
1298,17,10,2001,2001-10-17,8.8,0.045130641,-0.004153700693333335,0.0472008926816717,high,0,0,
1299,18,10,2001,2001-10-18,8.77,0.034198113,-0.004109394193333335,0.04722442842992577,mid,0,0,
1300,19,10,2001,2001-10-19,8.69,0.017564403,-0.004094220583333335,0.04722993620340335,mid,0,0,
1301,22,10,2001,2001-10-22,8.67,0.001154734,-0.004100741973333335,0.047228939181502165,mid,0,0,
1302,23,10,2001,2001-10-23,8.78,0.011520737,-0.004070429633333334,0.047233125885371485,mid,0,0,
1303,24,10,2001,2001-10-24,8.81,0.019675926,-0.004050157291666667,0.047240715200865736,mid,0,0,
1304,25,10,2001,2001-10-25,8.81,0.010321101,-0.00404269391,0.047242634498460515,mid,0,0,
1305,26,10,2001,2001-10-26,8.83,-0.003386005,-0.004046954124999999,0.047242459543546736,mid,0,0,
1306,29,10,2001,2001-10-29,8.91,0.010204082,-0.004028561896666666,0.04724586154767392,mid,0,0,
1307,30,10,2001,2001-10-30,8.74,-0.002283105,-0.00403097934,0.04724573485596486,mid,0,0,
1308,31,10,2001,2001-10-31,8.58,-0.025,-0.004074040706666666,0.04725306448046589,mid,0,0,
1309,1,11,2001,2001-11-01,8.61,-0.018244014,-0.004098849859999999,0.04725659569998417,mid,0,0,
1310,2,11,2001,2001-11-02,8.72,0.003452244,-0.004076317596666666,0.047256968299689,mid,0,0,
1311,5,11,2001,2001-11-05,8.77,0.011534025,-0.0040304835766666654,0.04725875314008507,mid,0,0,
1312,6,11,2001,2001-11-06,8.9,0.013667426,-0.003989527799999999,0.04726343244011579,mid,0,0,
1313,7,11,2001,2001-11-07,8.98,0.019296254,-0.003924227359999999,0.04726850151675364,mid,0,0,
1314,8,11,2001,2001-11-08,8.98,0.019296254,-0.0038616381683333322,0.047274353496435884,mid,0,0,
1315,9,11,2001,2001-11-09,9.08,0.028312571,-0.0037881493316666657,0.047290063425983485,mid,0,0,
1316,12,11,2001,2001-11-12,9.05,0.015712682,-0.003738389703333332,0.047294856742674564,mid,0,0,
1317,13,11,2001,2001-11-13,8.98,0.027459954,-0.003670400891666666,0.04731035917962927,mid,0,0,
1318,14,11,2001,2001-11-14,9.16,0.067599068,-0.0035382263016666663,0.047398570568205706,high,0,0,
1319,15,11,2001,2001-11-15,9.11,0.058072009,-0.00341616582,0.047462836483106056,high,0,0,
1320,16,11,2001,2001-11-16,9.14,0.048165138,-0.0033090544316666665,0.04750665732997098,high,0,0,
1321,19,11,2001,2001-11-19,9.17,0.045610034,-0.003217381573333333,0.04754794828171244,high,0,0,
1322,20,11,2001,2001-11-20,9.26,0.040449438,-0.0031231069233333335,0.04757839896787072,mid,0,0,
1323,21,11,2001,2001-11-21,9.16,0.020044543,-0.0030615224,0.047584442409856334,mid,0,0,
1324,22,11,2001,2001-11-22,9.11,0.014476615,-0.0029951292816666666,0.047581069891972014,mid,0,0,
1325,23,11,2001,2001-11-23,9.13,0.005506608,-0.0029606351466666667,0.047579716481965226,mid,0,0,
1326,26,11,2001,2001-11-26,9.15,0.011049724,-0.002919715423333334,0.0475811929867452,mid,0,0,
1327,27,11,2001,2001-11-27,9.22,0.026726058,-0.002866726046666667,0.04759649822955398,mid,0,0,
1328,28,11,2001,2001-11-28,9.16,0.0,-0.0028582658100000003,0.04759655599204207,mid,0,0,
1329,29,11,2001,2001-11-29,9.03,-0.008781559,-0.002885733221666667,0.04759520872882443,mid,0,0,
1330,30,11,2001,2001-11-30,9.08,-0.006564551,-0.002916771756666667,0.04759151900318622,mid,0,0,
1331,3,12,2001,2001-12-03,9.09,-0.0087241,-0.002952863646666667,0.04758769159611387,mid,0,0,
1332,4,12,2001,2001-12-04,9.03,-0.024838013,-0.0030301798750000004,0.04758549716535002,mid,0,0,
1333,5,12,2001,2001-12-05,9.11,-0.005458515,-0.0030693719833333336,0.047577783800883434,mid,0,0,
1334,6,12,2001,2001-12-06,9.34,0.025246981,-0.003080777346666667,0.04757016088373084,mid,0,0,
1335,7,12,2001,2001-12-07,9.34,0.023001095,-0.0030610083116666673,0.04757854435770521,mid,0,0,
1336,10,12,2001,2001-12-10,9.29,0.015300546,-0.003065447521666667,0.047576703606078276,mid,0,0,
1337,11,12,2001,2001-12-11,9.11,-0.011930586,-0.0030853318316666676,0.04757791341949832,mid,0,0,
1338,12,12,2001,2001-12-12,9.08,-0.008733624,-0.003095636171666667,0.047578467011478484,mid,0,0,
1339,13,12,2001,2001-12-13,9.1,0.007751938,-0.003068568001666667,0.04758001336897821,mid,0,0,
1340,14,12,2001,2001-12-14,8.96,-0.013215859,-0.003069317838333334,0.047580169994857126,mid,0,0,
1341,17,12,2001,2001-12-17,8.97,-0.01320132,-0.0030799725200000004,0.047581724463615443,mid,0,0,
1342,18,12,2001,2001-12-18,9.14,0.012181617,-0.0030301339600000005,0.04758202358605923,mid,0,0,
1343,19,12,2001,2001-12-19,9.19,0.008781559,-0.0030140903700000008,0.047584384533890085,mid,0,0,
1344,20,12,2001,2001-12-20,9.21,-0.01391863,-0.0030274841650000006,0.04758632418909191,mid,0,0,
1345,21,12,2001,2001-12-21,9.18,-0.017130621,-0.0030659222050000005,0.047588389382925894,mid,0,0,
1346,24,12,2001,2001-12-24,9.26,-0.003229279,-0.003071304336666667,0.047588224667200495,mid,0,0,
1347,25,12,2001,2001-12-25,9.21,0.010976948,-0.003064328041666667,0.047589979670029994,mid,0,0,
1348,26,12,2001,2001-12-26,9.24,0.017621145,-0.0030775852133333335,0.04758309556952248,mid,0,0,
1349,27,12,2001,2001-12-27,9.24,0.015384615,-0.0031161565166666666,0.04755868749597399,mid,0,0,
1350,28,12,2001,2001-12-28,9.32,0.040178571,-0.003121031311666667,0.04755409172753361,mid,0,0,
1351,31,12,2001,2001-12-31,9.35,0.042363434,-0.0030946986533333335,0.0475749267831058,mid,0,0,
1352,2,1,2002,2002-01-02,9.3,0.01750547,-0.0031070463516666667,0.04756860619096386,mid,0,0,
1353,3,1,2002,2002-01-03,9.31,0.013057671,-0.0030881012616666664,0.04757278352818683,mid,0,0,
1354,4,1,2002,2002-01-04,9.43,0.023887079,-0.003056742548333333,0.04758437116895025,mid,0,0,
1355,7,1,2002,2002-01-07,9.45,0.029411765,-0.0030105311399999998,0.04760244369278347,mid,0,0,
1356,8,1,2002,2002-01-08,9.42,0.017278618,-0.002950921118333333,0.0476054243292346,mid,0,0,
1357,9,1,2002,2002-01-09,9.32,0.01194354,-0.0029057201083333333,0.04760667170645735,mid,0,0,
1358,10,1,2002,2002-01-10,9.29,0.005411255,-0.002816346681666666,0.04757179561914284,mid,0,0,
1359,11,1,2002,2002-01-11,9.27,0.003246753,-0.0027326172066666665,0.04753811454100271,mid,0,0,
1360,14,1,2002,2002-01-14,9.21,-0.011802575,-0.0026779079999999997,0.04750869817583664,mid,0,0,
1361,15,1,2002,2002-01-15,9.13,-0.023529412,-0.0026628665916666665,0.04750065140153285,mid,0,0,
1362,16,1,2002,2002-01-16,9.15,-0.016129032,-0.0026632045849999996,0.047500746656684925,mid,0,0,
1363,17,1,2002,2002-01-17,9.02,-0.031149302,-0.00270246186,0.04751456063471571,mid,0,0,
1364,18,1,2002,2002-01-18,9.1,-0.034994698,-0.00275798288,0.047532825802111,mid,0,0,
1365,21,1,2002,2002-01-21,9.03,-0.044444444,-0.002846074335,0.04756106204815086,mid,0,0,
1366,22,1,2002,2002-01-22,9.03,-0.041401274,-0.002950749975,0.04757671210068987,mid,0,0,
1367,23,1,2002,2002-01-23,8.98,-0.036480687,-0.0030729095666666667,0.047568535209965665,mid,0,0,
1368,24,1,2002,2002-01-24,9.01,-0.030139935,-0.0032294018899999997,0.04750271864257928,mid,0,0,
1369,25,1,2002,2002-01-25,9.05,-0.02373247,-0.00336555347,0.04744408457593863,mid,0,0,
1370,28,1,2002,2002-01-28,9.0,-0.022801303,-0.0035044783633333336,0.04737859912675887,mid,0,0,
1371,29,1,2002,2002-01-29,8.98,-0.016429354,-0.0036195799183333334,0.0473258534759037,mid,0,0,
1372,30,1,2002,2002-01-30,8.78,-0.040437158,-0.003725305675,0.04733714590193351,mid,0,0,
1373,31,1,2002,2002-01-31,8.76,-0.028824834,-0.0038016917366666667,0.04734061368952843,mid,0,0,
1374,1,2,2002,2002-02-01,8.88,-0.024175824,-0.003812498676666666,0.0473445297344394,mid,0,0,
1375,4,2,2002,2002-02-04,8.8,-0.025470653,-0.0038090782049999996,0.04734288798758855,mid,0,0,
1376,5,2,2002,2002-02-05,8.63,-0.044296788,-0.0038186424249999997,0.04735049878120734,mid,0,0,
1377,6,2,2002,2002-02-06,8.58,-0.04454343,-0.0038171864566666665,0.04734923096204696,mid,0,0,
1378,7,2,2002,2002-02-07,8.53,-0.05327414,-0.003844400335,0.04737298973927611,low,0,0,
1379,8,2,2002,2002-02-08,8.54,-0.056353591,-0.0038769983750000002,0.047402421428385924,low,0,0,
1380,15,2,2002,2002-02-15,8.82,-0.02,-0.003873626978333334,0.047401200608781606,mid,0,0,
1381,18,2,2002,2002-02-18,8.73,-0.027839644,-0.003887239500000001,0.047406917560765795,mid,0,0,
1382,19,2,2002,2002-02-19,8.71,-0.007972665,-0.0038908131483333342,0.04740714495671283,mid,0,0,
1383,20,2,2002,2002-02-20,8.54,-0.025114155,-0.0039312765400000005,0.04741489370858772,mid,0,0,
1384,21,2,2002,2002-02-21,8.59,-0.032657658,-0.004071469263333334,0.04737518630861206,mid,0,0,
1385,22,2,2002,2002-02-22,8.54,-0.029545455,-0.004232203970000001,0.04729754656652429,mid,0,0,
1386,25,2,2002,2002-02-25,8.55,-0.009269988,-0.004388601348333333,0.04715836350455794,mid,0,0,
1387,26,2,2002,2002-02-26,8.66,0.009324009,-0.004502819118333333,0.047041683824775166,mid,0,0,
1388,27,2,2002,2002-02-27,8.66,0.015240328,-0.004582562078333333,0.0469674132084244,mid,0,0,
1389,1,3,2002,2002-03-01,8.7,0.018735363,-0.004671596801666666,0.046872236681901255,mid,0,0,
1390,4,3,2002,2002-03-04,8.84,0.002267574,-0.004779021293333333,0.046782112793403115,mid,0,0,
1391,5,3,2002,2002-03-05,9.01,0.03207331,-0.004842622633333332,0.04670583854477794,mid,0,0,
1392,6,3,2002,2002-03-06,8.98,0.030998852,-0.004912398416666666,0.04662074989266372,mid,0,0,
1393,7,3,2002,2002-03-07,9.05,0.05971897,-0.004946758013333333,0.04656538173471987,high,0,0,
1394,8,3,2002,2002-03-08,9.08,0.057043073,-0.004957722113333333,0.04654998188662975,high,0,0,
1395,11,3,2002,2002-03-11,9.13,0.069086651,-0.004969855293333332,0.04652969377970075,high,0,0,
1396,12,3,2002,2002-03-12,9.12,0.066666667,-0.005024874943333332,0.04642514457612785,high,0,0,
1397,13,3,2002,2002-03-13,9.08,0.048498845,-0.005146023203333332,0.046189481963448055,high,0,0,
