Date,Price,1d Price_C,5d Price_C,10d Price_C,T10Y2Y,T10Y2Y_C,S&P500 Close,1d S&P500 Close_C,5d S&P500 Close_C,10d S&P500 Close_C,University of Michigan Consumer,M2,Average Weekly Hours of Production,Building Permits,Manufacturers' New Orders Durable Goods,Real personal income excluding current transfer receipts,"All Employees, Total Nonfarm",Industrial Production Index,Inventories to Sales Ratios,Label
2015/11/19,13.23,-0.004514673,0.01146789,-0.003014318,1.33,-0.04,2081.23999,-0.001123109,0.017238776,-0.008900269,91.3,10946.8,42.2,1251,220050,12738.4,142824,103.7768,1.41,Little High Point
2015/11/20,13.27,0.003023432,0.027089783,0.003023432,1.33,0,2089.169922,0.003810196,0.032688371,-0.004778025,91.3,10946.8,42.2,1251,220050,12738.4,142824,103.7768,1.41,Little Low Point
2015/11/23,13.28,0.00075358,0.014514897,0.01065449,1.31,-0.02,2086.590088,-0.001234861,0.016267441,0.003853597,91.3,11010.28,42.2,1251,220050,12738.4,142824,103.7768,1.41,Little Low Point
2015/11/24,13.2,-0.006024096,0.00456621,0.001517451,1.31,0,2089.139893,0.001221996,0.018873975,0.003564323,91.3,11010.28,42.2,1251,220050,12738.4,142824,103.7768,1.41,Little Low Point
2015/11/25,13.22,0.001515152,-0.005267118,0.00227445,1.3,-0.01,2088.870117,-0.000129133,0.002538918,0.006684394,91.3,11010.28,42.1,1251,220050,12738.4,142824,103.7768,1.41,Little High Point
2015/11/26,13.25,0.002269289,0.001511716,0.012996942,1.3,0,2088.870117,0,0.003666145,0.020968121,91.3,11010.28,42.1,1251,220050,12738.4,142824,103.7768,1.41,Little High Point
2015/11/27,13.32,0.005283019,0.003767898,0.030959752,1.3,0,2090.110107,0.000593618,0.000450028,0.03315311,91.3,11010.28,42.1,1251,220050,12738.4,142824,103.7768,1.41,High Point
2015/11/30,13.28,-0.003003003,0,0.014514897,1.27,-0.03,2080.409912,-0.004640997,-0.002961854,0.013257405,91.3,11010.28,42.1,1251,226171,12753.7,142824,103.3976,1.41,High Point
2015/12/1,13.44,0.012048193,0.018181818,0.02283105,1.24,-0.03,2102.629883,0.010680574,0.006457198,0.025453046,92.6,11010.28,42.1,1213,226171,12753.7,143097,103.3976,1.42,High Point
2015/12/2,13.41,-0.002232143,0.014372163,0.009029345,1.24,0,2079.51001,-0.010995693,-0.004480943,-0.001953401,92.6,11010.28,42.1,1213,226171,12753.7,143097,103.3976,1.42,Little High Point
2015/12/3,13.18,-0.01715138,-0.005283019,-0.003779289,1.37,0.13,2049.620117,-0.014373527,-0.018790062,-0.015192805,92.6,11010.28,42.1,1213,226171,12753.7,143097,103.3976,1.42,Little High Point
2015/12/4,13.4,0.016691958,0.006006006,0.009796534,1.32,-0.05,2091.689941,0.020525669,0.000755862,0.00120623,92.6,11010.28,42.1,1213,226171,12753.7,143097,103.3976,1.42,High Point
2015/12/7,13.4,0,0.009036145,0.009036145,1.29,-0.03,2077.070068,-0.006989503,-0.001605378,-0.004562477,92.6,11010.28,42.1,1213,226171,12753.7,143097,103.3976,1.42,High Point
2015/12/8,13.38,-0.001492537,-0.004464286,0.013636364,1.3,0.01,2063.590088,-0.006489901,-0.018567126,-0.01222982,92.6,11010.28,42.1,1213,226171,12753.7,143097,103.3976,1.42,High Point
2015/12/9,13.24,-0.010463378,-0.012677107,0.001512859,1.29,-0.01,2047.619995,-0.007738985,-0.015335351,-0.019747576,92.6,11010.28,42.1,1213,226171,12753.7,143097,103.3976,1.42,Little High Point
2015/12/10,13.24,0,0.004552352,-0.000754717,1.29,0,2052.22998,0.002251387,0.00127334,-0.017540649,92.6,11010.28,42.1,1213,226171,12753.7,143097,103.3976,1.42,Little High Point
2015/12/11,12.98,-0.019637462,-0.031343284,-0.025525526,1.25,-0.04,2012.369995,-0.019422767,-0.037921465,-0.037194266,92.6,11010.28,42.1,1213,226171,12753.7,143097,103.3976,1.42,Low Point
2015/12/14,13.06,0.006163328,-0.025373134,-0.016566265,1.26,0.01,2021.939941,0.00475556,-0.026542257,-0.028105024,92.6,11010.28,42.1,1213,226171,12753.7,143097,103.3976,1.42,Little Low Point
2015/12/15,13.23,0.013016845,-0.011210762,-0.015625,1.3,0.04,2043.410034,0.010618561,-0.0097791,-0.028164657,92.6,11010.28,42.1,1213,226171,12753.7,143097,103.3976,1.42,Little Low Point
2015/12/16,13.32,0.006802721,0.006042296,-0.006711409,1.28,-0.02,2073.070068,0.014514969,0.0124291,-0.003096855,92.6,11010.28,42.1,1213,226171,12753.7,143097,103.3976,1.42,Little High Point
2015/12/17,13.24,-0.006006006,0,0.004552352,1.24,-0.04,2041.890015,-0.015040521,-0.005038405,-0.00377148,92.6,11010.28,42.1,1213,226171,12753.7,143097,103.3976,1.42,Little High Point
2015/12/18,13.08,-0.012084592,0.00770416,-0.023880597,1.22,-0.02,2005.550049,-0.01779722,-0.003389012,-0.04118196,92.6,11010.28,42.1,1213,226171,12753.7,143097,103.3976,1.42,Little High Point
2015/12/21,13.13,0.00382263,0.005359877,-0.020149254,1.24,0.02,2021.150024,0.007778402,-0.000390673,-0.02692256,92.6,11010.28,42.1,1213,226171,12753.7,143097,103.3976,1.42,Little High Point
2015/12/22,13.21,0.006092917,-0.001511716,-0.012705531,1.25,0.01,2038.969971,0.008816736,-0.002172869,-0.011930721,92.6,11059.6,42.1,1213,226171,12753.7,143097,103.3976,1.42,High Point
2015/12/23,13.33,0.009084027,0.000750751,0.006797583,1.26,0.01,2064.290039,0.012418068,-0.004235278,0.008141181,92.6,11059.6,42.1,1213,226171,12753.7,143097,103.3976,1.42,Extremely High Point
2015/12/24,13.3,-0.002250563,0.004531722,0.004531722,1.22,-0.04,2060.98999,-0.001598636,0.009354067,0.004268532,92.6,11059.6,42.1,1213,226171,12753.7,143097,103.3976,1.42,Extremely High Point
2015/12/25,13.3,0,0.016819572,0.024653313,1.22,0,2060.98999,0,0.02764326,0.024160564,92.6,11059.6,42.1,1213,226171,12753.7,143097,103.3976,1.42,Extremely High Point
2015/12/28,13.32,0.001503759,0.014470678,0.019908116,1.19,-0.03,2056.5,-0.00217856,0.017490031,0.017092525,92.6,11059.6,42.2,1213,226171,12753.7,143097,103.3976,1.42,Extremely High Point
2015/12/29,13.48,0.012012012,0.020439061,0.018896447,1.23,0.04,2078.360107,0.010629763,0.019318644,0.017103798,92.6,11059.6,42.2,1213,226171,12753.7,143097,103.3976,1.42,Extremely High Point
2015/12/30,13.41,-0.005192878,0.0060015,0.006756757,1.23,0,2063.360107,-0.007217229,-0.000450485,-0.004683856,92.6,11059.6,42.2,1213,226171,12753.7,143097,103.3976,1.42,Extremely High Point
2015/12/31,13.3,-0.008202834,0,0.004531722,1.21,-0.02,2043.939941,-0.009411913,-0.008272747,0.001003936,92.6,11059.6,42.2,1213,224077,12729.2,143097,102.6866,1.42,Extremely High Point
2016/1/4,13.07,-0.017293233,-0.017293233,-0.000764526,1.22,0.01,2012.660034,-0.015303731,-0.023449874,0.003545155,92,11059.6,42.2,1176,224077,12729.2,143170,102.6866,1.43,Extremely High Point
2016/1/5,13.1,0.002295333,-0.016516517,-0.002284844,1.21,-0.01,2016.709961,0.002012226,-0.019348426,-0.0021968,92,11059.6,42.2,1176,224077,12729.2,143170,102.6866,1.43,Extremely High Point
2016/1/6,13.04,-0.004580153,-0.03264095,-0.012869039,1.19,-0.02,1990.26001,-0.013115397,-0.042389236,-0.023889494,92,11059.6,42.2,1176,224077,12729.2,143170,102.6866,1.43,Extremely High Point
2016/1/7,12.79,-0.019171779,-0.046234154,-0.040510128,1.2,0.01,1943.089966,-0.023700443,-0.058288488,-0.058712715,92,11059.6,42.2,1176,224077,12729.2,143170,102.6866,1.43,High Point
2016/1/8,12.61,-0.014073495,-0.051879699,-0.051879699,1.19,-0.01,1922.030029,-0.010838375,-0.059644567,-0.067423889,92,11059.6,42.2,1176,224077,12729.2,143170,102.6866,1.43,Little High Point
2016/1/11,12.67,0.004758128,-0.030604438,-0.047368421,1.23,0.04,1923.670044,0.000853272,-0.044215113,-0.066628148,92,11059.6,42.2,1176,224077,12729.2,143170,102.6866,1.43,High Point
2016/1/12,12.78,0.008681926,-0.024427481,-0.040540541,1.19,-0.04,1938.680054,0.007802799,-0.038691685,-0.057291488,92,11059.6,42.2,1176,224077,12729.2,143170,102.6866,1.43,High Point
2016/1/13,12.5,-0.021909233,-0.041411043,-0.072700297,1.17,-0.02,1890.280029,-0.024965453,-0.050234633,-0.090494461,92,11059.6,42.2,1176,224077,12729.2,143170,102.6866,1.43,Little High Point
2016/1/14,12.63,0.0104,-0.012509773,-0.058165548,1.2,0.03,1921.839966,0.016695906,-0.010936189,-0.068587224,92,11059.6,42.2,1176,224077,12729.2,143170,102.6866,1.43,Little High Point
2016/1/15,12.41,-0.017418844,-0.015860428,-0.066917293,1.18,-0.02,1880.329956,-0.021599098,-0.021695849,-0.080046376,92,11059.6,42.2,1176,224077,12729.2,143170,102.6866,1.43,Low Point
2016/1/18,12.42,0.000805802,-0.01973165,-0.049732211,1.18,0,1880.329956,0,-0.022529897,-0.065748848,92,11059.6,42.2,1176,224077,12729.2,143170,102.6866,1.43,Low Point
2016/1/19,12.48,0.004830918,-0.023474178,-0.047328244,1.18,0,1881.329956,0.000531822,-0.029582033,-0.06712914,92,11059.6,42.2,1176,224077,12729.2,143170,102.6866,1.43,Low Point
2016/1/20,12.31,-0.013621795,-0.0152,-0.055981595,1.16,-0.02,1859.329956,-0.011693855,-0.016373274,-0.065785402,92,11059.6,42.2,1176,224077,12729.2,143170,102.6866,1.43,Low Point
2016/1/21,12.33,0.001624695,-0.023752969,-0.035965598,1.18,0.02,1868.98999,0.005195438,-0.027499676,-0.038135124,92,11059.6,42.2,1176,224077,12729.2,143170,102.6866,1.43,Low Point
2016/1/22,12.55,0.01784266,0.011281225,-0.004758128,1.19,0.01,1906.900024,0.020283701,0.014130535,-0.007871888,92,11141.6,42.2,1176,224077,12729.2,143170,102.6866,1.43,Little High Point
2016/1/25,12.42,-0.010358566,0,-0.01973165,1.15,-0.04,1877.079956,-0.015637982,-0.00172842,-0.024219376,92,11141.6,42.1,1176,224077,12729.2,143170,102.6866,1.43,High Point
2016/1/26,12.54,0.009661836,0.004807692,-0.018779343,1.16,0.01,1903.630005,0.014144336,0.011853343,-0.018079336,92,11141.6,42.1,1176,224077,12729.2,143170,102.6866,1.43,High Point
2016/1/27,12.48,-0.004784689,0.013809911,-0.0016,1.18,0.02,1882.949951,-0.010863484,0.012703498,-0.003877774,92,11141.6,42.1,1176,224077,12729.2,143170,102.6866,1.43,Little High Point
2016/1/28,12.5,0.001602564,0.01378751,-0.010292953,1.17,-0.01,1893.359985,0.005528577,0.013039125,-0.014819122,92,11141.6,42.1,1176,224077,12729.2,143170,102.6866,1.43,Little Low Point
2016/1/29,12.73,0.0184,0.014342629,0.025785657,1.18,0.01,1940.23999,0.024760217,0.017483856,0.031861447,92,11141.6,42.1,1176,224077,12729.2,143170,102.6866,1.43,Little High Point
2016/1/30,12.75,0.001571092,0.026570048,0.026570048,1.18,0,1940.23999,0,0.033648025,0.031861447,92,11141.6,42.1,1176,221066,12758.9,143170,102.1014,1.43,Little High Point
2016/2/1,12.8,0.003921569,0.020733652,0.025641026,1.16,-0.02,1939.380005,-0.000443236,0.01877991,0.030855857,91.7,11141.6,42.1,1192,221066,12758.9,143433,102.1014,1.43,Little High Point
2016/2/2,12.61,-0.01484375,0.010416667,0.024370431,1.12,-0.04,1903.030029,-0.018743091,0.010664159,0.02350313,91.7,11141.6,42.1,1192,221066,12758.9,143433,102.1014,1.43,Little High Point
2016/2/3,12.59,-0.001586043,0.0072,0.02108678,1.16,0.04,1912.530029,0.004992039,0.010124881,0.023296026,91.7,11141.6,42.1,1192,221066,12758.9,143433,102.1014,1.43,Little High Point
2016/2/4,12.51,-0.006354249,-0.017282011,-0.003187251,1.17,0.01,1915.449951,0.001526733,-0.01277679,0.004483679,91.7,11141.6,42.1,1192,221066,12758.9,143433,102.1014,1.43,Low Point
2016/2/5,12.21,-0.023980815,-0.042352941,-0.016908213,1.12,-0.05,1880.050049,-0.018481246,-0.031021905,0.001582294,91.7,11141.6,42.1,1192,221066,12758.9,143433,102.1014,1.43,Extremely Low Point
2016/2/15,12.19,-0.001638002,-0.04765625,-0.027910686,1.03,-0.09,1864.780029,-0.008122135,-0.038465889,-0.020408365,91.7,11141.6,42.1,1192,221066,12758.9,143433,102.1014,1.43,Extremely Low Point
2016/2/16,12.37,0.014766202,-0.019032514,-0.008814103,1.04,0.01,1895.579956,0.016516654,-0.003914848,0.006707563,91.7,11141.6,42.1,1192,221066,12758.9,143433,102.1014,1.43,Extremely Low Point
2016/2/17,12.57,0.016168149,-0.001588562,0.0056,1.07,0.03,1926.819946,0.016480439,0.007471735,0.017672266,91.7,11141.6,42.1,1192,221066,12758.9,143433,102.1014,1.43,Little Low Point
2016/2/18,12.55,-0.00159109,0.003197442,-0.014139827,1.04,-0.03,1917.829956,-0.004665714,0.001242531,-0.011550135,91.7,11141.6,42.1,1192,221066,12758.9,143433,102.1014,1.43,Low Point
2016/2/19,12.61,0.004780876,0.032760033,-0.010980392,1,-0.04,1917.780029,-2.60E-05,0.020068604,-0.011575867,91.7,11185.68,42.1,1192,221066,12758.9,143433,102.1014,1.43,Little Low Point
2016/2/22,12.71,0.007930214,0.042657916,-0.00703125,0.99,-0.01,1945.5,0.014454197,0.043286591,0.003155645,91.7,11185.68,42.1,1192,221066,12758.9,143433,102.1014,1.43,Little High Point
2016/2/23,12.56,-0.011801731,0.015359741,-0.003965107,0.98,-0.01,1921.27002,-0.012454372,0.013552614,0.00958471,91.7,11185.68,42.1,1192,221066,12758.9,143433,102.1014,1.43,Little Low Point
2016/2/24,12.55,-0.000796178,-0.00159109,-0.003177125,1,0.02,1929.800049,0.004439787,0.001546643,0.009029934,91.7,11185.68,42.1,1192,221066,12758.9,143433,102.1014,1.43,Little Low Point
2016/2/25,12.72,0.013545817,0.013545817,0.016786571,0.99,-0.01,1951.699951,0.011348275,0.017660583,0.018925057,91.7,11185.68,42,1192,221066,12758.9,143433,102.1014,1.43,Little Low Point
2016/2/26,12.67,-0.003930818,0.004758128,0.037674038,0.96,-0.03,1948.050049,-0.001870114,0.015783885,0.03616925,91.7,11185.68,42,1192,221066,12758.9,143433,102.1014,1.43,Little Low Point
2016/3/1,12.79,0.009471192,0.006294256,0.049220673,0.98,0.02,1978.349976,0.015553978,0.016885107,0.060902597,91,11185.68,42,1113,226398,12774,143662,102.9525,1.43,Little High Point
2016/3/2,12.77,-0.001563722,0.016719745,0.032336297,0.99,0.01,1986.449951,0.004094308,0.03392544,0.047937833,91,11185.68,42,1113,226398,12774,143662,102.9525,1.43,Little High Point
2016/3/3,12.73,-0.003132341,0.014342629,0.012728719,0.98,-0.01,1993.400024,0.003498741,0.032956769,0.034554385,91,11185.68,42,1113,226398,12774,143662,102.9525,1.43,Little High Point
2016/3/4,12.76,0.002356638,0.003144654,0.016733068,1,0.02,1999.98999,0.003305892,0.024742553,0.042840104,91,11185.68,42,1113,226398,12774,143662,102.9525,1.43,Little High Point
2016/3/7,12.66,-0.007836991,-0.000789266,0.003965107,1,0,2001.76001,0.000885014,0.02757114,0.043790205,91,11185.68,42,1113,226398,12774,143662,102.9525,1.43,Little Low Point
2016/3/8,12.62,-0.003159558,-0.013291634,-0.007081039,0.95,-0.05,1979.26001,-0.011240109,0.000459996,0.017352871,91,11185.68,42,1113,226398,12774,143662,102.9525,1.43,Little Low Point
2016/3/9,12.71,0.007131537,-0.004698512,0.011942675,1,0.05,1989.26001,0.005052393,0.001414614,0.035388045,91,11185.68,42,1113,226398,12774,143662,102.9525,1.43,Little High Point
2016/3/10,12.62,-0.007081039,-0.008641005,0.005577689,1,0,1989.569946,0.000155805,-0.00192138,0.030972067,91,11185.68,42,1113,226398,12774,143662,102.9525,1.43,Little Low Point
2016/3/11,12.77,0.011885895,0.000783699,0.003930818,1.01,0.01,2022.189941,0.0163955,0.011100031,0.036117227,91,11185.68,42,1113,226398,12774,143662,102.9525,1.43,Little High Point
2016/3/14,12.76,-0.000783085,0.007898894,0.007103394,1,-0.01,2019.640015,-0.001260973,0.008932142,0.036749552,91,11185.68,42,1113,226398,12774,143662,102.9525,1.43,Little High Point
2016/3/15,12.73,-0.002351097,0.008716323,-0.004691165,0.99,-0.01,2015.930054,-0.001836942,0.018527148,0.018995667,91,11185.68,42,1113,226398,12774,143662,102.9525,1.43,Little Low Point
2016/3/16,12.78,0.00392773,0.005507474,0.000783085,1.07,0.08,2027.219971,0.005600352,0.019082453,0.020524061,91,11185.68,42,1113,226398,12774,143662,102.9525,1.43,Little High Point
2016/3/17,12.79,0.000782473,0.013470681,0.004713276,1.04,-0.03,2040.589966,0.006595236,0.025643743,0.023673092,91,11185.68,42,1113,226398,12774,143662,102.9525,1.43,Little High Point
2016/3/18,12.73,-0.004691165,-0.003132341,-0.002351097,1.04,0,2049.580078,0.004405644,0.013544789,0.024795168,91,11185.68,42,1113,226398,12774,143662,102.9525,1.43,Little Low Point
2016/3/21,12.74,0.000785546,-0.001567398,0.006319115,1.05,0.01,2051.600098,0.000985577,0.015824643,0.024898134,91,11243.8,42,1113,226398,12774,143662,102.9525,1.43,Little Low Point
2016/3/22,12.74,0,0.000785546,0.009508716,1.03,-0.02,2049.800049,-0.000877388,0.016801176,0.035639602,91,11243.8,42,1113,226398,12774,143662,102.9525,1.43,Little High Point
2016/3/23,12.75,0.000784929,-0.002347418,0.003147128,1.01,-0.02,2036.709961,-0.006386032,0.004681283,0.023853066,91,11243.8,42,1113,226398,12774,143662,102.9525,1.43,Little High Point
2016/3/24,12.75,0,-0.003127443,0.010301109,1.02,0.01,2035.939941,-0.000378071,-0.002278765,0.023306542,91,11243.8,42,1113,226398,12774,143662,102.9525,1.43,Little High Point
2016/3/25,12.76,0.000784314,0.002356638,-0.000783085,1.02,0,2035.939941,0,-0.006655089,0.006799559,91,11243.8,42,1113,226398,12774,143662,102.9525,1.43,Little High Point
2016/3/28,12.74,-0.001567398,0,-0.001567398,1,-0.02,2037.050049,0.000545256,-0.007092049,0.008620365,91,11243.8,42,1113,226398,12774,143662,102.9525,1.43,Little Low Point
2016/3/29,12.86,0.009419152,0.009419152,0.010212097,1.03,0.03,2055.01001,0.008816652,0.002541692,0.019385571,91,11243.8,42,1113,226398,12774,143662,102.9525,1.43,Little High Point
2016/3/30,12.83,-0.002332815,0.00627451,0.003912363,1.07,0.04,2063.949951,0.004350315,0.013374506,0.018118399,91,11243.8,42,1113,226398,12774,143662,102.9525,1.43,Little High Point
2016/3/31,12.77,-0.004676539,0.001568627,-0.001563722,1.05,-0.02,2059.73999,-0.002039759,0.011689956,0.009384553,91,11243.8,42,1113,226398,12774,143662,102.9525,1.43,Little Low Point
2016/4/1,12.88,0.008613939,0.009404389,0.011783189,1.03,-0.02,2072.780029,0.006330915,0.01809488,0.011319368,89,11243.8,42,1152,217882,12765.8,143849,102.2225,1.43,Little High Point
2016/4/6,12.86,-0.001552795,0.009419152,0.009419152,1.03,0,2066.659912,-0.002952613,0.014535658,0.007340521,89,11243.8,42,1152,217882,12765.8,143849,102.2225,1.43,Little High Point
2016/4/7,12.74,-0.00933126,-0.00933126,0,1,-0.03,2041.910034,-0.011975787,-0.006374653,-0.003849163,89,11243.8,42,1152,217882,12765.8,143849,102.2225,1.43,Little Low Point
2016/4/8,12.76,0.001569859,-0.005455963,0.000784314,1.02,0.02,2047.599976,0.002786578,-0.007921692,0.005346866,89,11243.8,42,1152,217882,12765.8,143849,102.2225,1.43,Little High Point
2016/4/11,12.68,-0.006269592,-0.007047768,-0.005490196,1.03,0.01,2041.98999,-0.002739786,-0.008617593,0.002971624,89,11243.8,42,1152,217882,12765.8,143849,102.2225,1.43,Little Low Point
2016/4/12,12.76,0.006309148,-0.00931677,0,1.05,0.02,2061.719971,0.009662134,-0.005335857,0.012662471,89,11243.8,42,1152,217882,12765.8,143849,102.2225,1.43,Little High Point
2016/4/13,12.87,0.00862069,0.000777605,0.010204082,1.02,-0.03,2082.419922,0.010040137,0.007625836,0.022272341,89,11243.8,42,1152,217882,12765.8,143849,102.2225,1.43,Little High Point
2016/4/14,12.89,0.001554002,0.01177394,0.002332815,1.03,0.01,2082.780029,0.000172927,0.020015571,0.013513325,89,11243.8,42,1152,217882,12765.8,143849,102.2225,1.43,High Point
2016/4/15,12.86,-0.002327386,0.007836991,0.00233827,1.02,-0.01,2080.72998,-0.000984285,0.01617992,0.008130056,89,11243.8,42,1152,217882,12765.8,143849,102.2225,1.43,High Point
2016/4/18,12.96,0.00777605,0.022082019,0.014878622,1.03,0.01,2094.340088,0.006541026,0.025636804,0.016798284,89,11243.8,42,1152,217882,12765.8,143849,102.2225,1.43,High Point
2016/4/19,12.95,-0.000771605,0.014890282,0.005434783,1.02,-0.01,2100.800049,0.003084485,0.018955085,0.013518087,89,11243.8,42,1152,217882,12765.8,143849,102.2225,1.43,High Point
2016/4/20,12.92,-0.002316602,0.003885004,0.00466563,1.05,0.03,2102.399902,0.000761545,0.009594597,0.0172936,89,11303.775,42,1152,217882,12765.8,143849,102.2225,1.43,High Point
2016/4/21,12.87,-0.003869969,-0.00155159,0.010204082,1.06,0.01,2091.47998,-0.005194027,0.004177086,0.024276263,89,11303.775,42,1152,217882,12765.8,143849,102.2225,1.43,High Point
2016/4/22,12.81,-0.004662005,-0.003888025,0.003918495,1.05,-0.01,2091.580078,4.79E-05,0.005214563,0.021478855,89,11303.775,42,1152,217882,12765.8,143849,102.2225,1.43,Little High Point
2016/4/25,12.84,0.00234192,-0.009259259,0.012618297,1.06,0.01,2087.790039,-0.001812046,-0.0031275,0.022429125,89,11303.775,41.9,1152,217882,12765.8,143849,102.2225,1.43,Little Low Point
2016/4/26,12.84,0,-0.008494208,0.006269592,1.08,0.02,2091.699951,0.001872752,-0.00433173,0.014541247,89,11303.775,41.9,1152,217882,12765.8,143849,102.2225,1.43,Little High Point
2016/4/27,12.85,0.000778816,-0.005417957,-0.001554002,1.04,-0.04,2095.149902,0.001649353,-0.00344844,0.006113071,89,11303.775,41.9,1152,217882,12765.8,143849,102.2225,1.43,Little High Point
2016/4/28,12.73,-0.009338521,-0.010878011,-0.012412723,1.06,0.02,2075.810059,-0.009230768,-0.007492264,-0.003346474,89,11303.775,41.9,1152,217882,12765.8,143849,102.2225,1.43,Little Low Point
2016/4/29,12.71,-0.001571092,-0.007806401,-0.011664075,1.06,0,2065.300049,-0.005063088,-0.012564677,-0.007415634,89,11303.775,41.9,1152,217882,12765.8,143849,102.2225,1.43,Low Point
2016/5/3,12.66,-0.00393391,-0.014018692,-0.023148148,1.06,0,2063.370117,-0.000934456,-0.011696541,-0.01478746,94.7,11303.775,41.9,1188,216926,12779.8,143891,101.4155,1.43,Little Low Point
2016/5/4,12.66,0,-0.014018692,-0.022393822,1.04,-0.02,2051.120117,-0.005936889,-0.019400409,-0.023648101,94.7,11303.775,41.9,1188,216926,12779.8,143891,101.4155,1.43,Low Point
2016/5/5,12.66,0,-0.014785992,-0.020123839,1.04,0,2050.629883,-0.000239008,-0.021249085,-0.024624249,94.7,11303.775,41.9,1188,216926,12779.8,143891,101.4155,1.43,Low Point
2016/5/6,12.73,0.005529226,0,-0.010878011,1.05,0.01,2057.139893,0.003174639,-0.008994159,-0.016419037,94.7,11303.775,41.9,1188,216926,12779.8,143891,101.4155,1.43,Little Low Point
2016/5/9,12.8,0.005498822,0.007081039,-0.00078064,1.05,0,2058.689941,0.000753497,-0.003200556,-0.015725019,94.7,11303.775,41.9,1188,216926,12779.8,143891,101.4155,1.43,Little Low Point
2016/5/10,12.98,0.0140625,0.025276461,0.010903427,1.05,0,2084.389893,0.012483644,0.010187109,-0.001628586,94.7,11303.775,41.9,1188,216926,12779.8,143891,101.4155,1.43,Little Low Point
2016/5/11,12.87,-0.008474576,0.016587678,0.002336449,0.99,-0.06,2064.459961,-0.009561518,0.006503687,-0.013022896,94.7,11303.775,41.9,1188,216926,12779.8,143891,101.4155,1.43,Low Point
2016/5/12,12.89,0.001554002,0.018167457,0.00311284,0.99,0,2064.110107,-0.000169465,0.006573699,-0.014815071,94.7,11303.775,41.9,1188,216926,12779.8,143891,101.4155,1.43,Little Low Point
2016/5/13,12.85,-0.003103181,0.009426551,0.009426551,0.95,-0.04,2046.609985,-0.008478289,-0.005118713,-0.014066833,94.7,11303.775,41.9,1188,216926,12779.8,143891,101.4155,1.43,Low Point
2016/5/16,12.97,0.009338521,0.01328125,0.020456334,0.96,0.01,2066.659912,0.009796653,0.00387138,0.000658434,94.7,11303.775,41.9,1188,216926,12779.8,143891,101.4155,1.43,Low Point
2016/5/17,12.85,-0.00925212,-0.010015408,0.015007899,0.94,-0.02,2047.209961,-0.009411297,-0.017837321,-0.007831923,94.7,11303.775,41.9,1188,216926,12779.8,143891,101.4155,1.43,Low Point
2016/5/18,12.89,0.00311284,0.001554002,0.018167457,0.97,0.03,2047.630005,0.000205179,-0.008152232,-0.001701564,94.7,11303.775,41.9,1188,216926,12779.8,143891,101.4155,1.43,Low Point
2016/5/19,12.89,0,0,0.018167457,0.96,-0.01,2040.040039,-0.003706708,-0.011661233,-0.005164191,94.7,11303.775,41.9,1188,216926,12779.8,143891,101.4155,1.43,Low Point
2016/5/20,12.94,0.003878976,0.007003891,0.016496465,0.96,0,2052.320068,0.006019504,0.00279002,-0.002342974,94.7,11303.775,41.9,1188,216926,12779.8,143891,101.4155,1.43,Low Point
2016/5/23,12.87,-0.005409583,-0.0077101,0.00546875,0.93,-0.03,2048.040039,-0.002085459,-0.009009645,-0.005173145,94.7,11366.74,41.9,1188,216926,12779.8,143891,101.4155,1.43,Low Point
2016/5/24,13.1,0.017871018,0.019455253,0.009244992,0.94,0.01,2076.060059,0.013681383,0.014092398,-0.003996294,94.7,11366.74,41.9,1188,216926,12779.8,143891,101.4155,1.43,Little High Point
2016/5/25,13.11,0.000763359,0.017067494,0.018648019,0.95,0.01,2090.540039,0.00697474,0.020955951,0.012632881,94.7,11366.74,41.8,1188,216926,12779.8,143891,101.4155,1.43,Little Low Point
2016/5/26,13.1,-0.000762777,0.016291699,0.016291699,0.96,0.01,2090.100098,-0.000210444,0.024538763,0.012591378,94.7,11366.74,41.8,1188,216926,12779.8,143891,101.4155,1.43,Little Low Point
2016/5/27,13.15,0.003816794,0.016228748,0.023346304,0.95,-0.01,2099.060059,0.004286857,0.022774221,0.025627782,94.7,11366.74,41.8,1188,216926,12779.8,143891,101.4155,1.43,High Point
2016/5/30,13.21,0.004562738,0.026418026,0.018504241,0.95,0,2099.060059,0,0.024911632,0.015677542,94.7,11366.74,41.8,1188,216926,12779.8,143891,101.4155,1.43,High Point
2016/5/31,13.19,-0.001514005,0.006870229,0.026459144,0.97,0.02,2096.949951,-0.001005263,0.010062277,0.024296477,94.7,11366.74,41.8,1188,225797,12766,143891,101.5167,1.43,High Point
2016/6/1,13.2,0.00075815,0.006864989,0.024049651,0.94,-0.03,2099.330078,0.001135042,0.004204674,0.025248738,93.5,11366.74,41.8,1196,225797,12766,144158,101.5167,1.41,High Point
2016/6/2,13.24,0.003030303,0.010687023,0.027152832,0.92,-0.02,2105.26001,0.002824678,0.007253199,0.031969947,93.5,11366.74,41.8,1196,225797,12766,144158,101.5167,1.41,High Point
2016/6/3,13.21,-0.002265861,0.004562738,0.020865533,0.93,0.01,2099.129883,-0.002911815,3.33E-05,0.022808243,93.5,11366.74,41.8,1196,225797,12766,144158,101.5167,1.41,High Point
2016/6/4,13.17,-0.003028009,-0.003028009,0.023310023,0.93,0,2099.129883,0,3.33E-05,0.024945725,93.5,11366.74,41.8,1196,225797,12766,144158,101.5167,1.41,Little High Point
