Date,Price,%change,Label
1999/04/17,10.93,1.74,Little Low Point
1999/04/19,10.9,2.48,Low Point
1999/04/20,10.78,4.36,Extremely Low Point
1999/04/21,10.68,4.78,Extremely Low Point
1999/04/22,10.82,2.87,Low Point
1999/04/23,10.9,2.48,Low Point
1999/04/26,10.99,3.18,Low Point
1999/04/27,11.13,2.7,Low Point
1999/04/28,11.21,2.05,Low Point
1999/04/29,11.15,2.87,Low Point
1999/04/30,11.12,3.96,Extremely Low Point
1999/05/03,11.17,2.42,Low Point
1999/05/04,11.25,1.78,Low Point
1999/05/05,11.19,0.89,Little Low Point
1999/05/06,11.13,3.05,Low Point
1999/05/07,11.17,3.4,Extremely Low Point
1999/05/10,11.34,2.65,Low Point
1999/05/11,11.43,2.62,Low Point
1999/05/12,11.44,1.31,Little Low Point
1999/05/13,11.47,-0.52,Little High Point
1999/05/14,11.56,-0.87,Little High Point
1999/05/15,11.44,-0.79,Little High Point
1999/05/17,11.45,-0.09,Little High Point
1999/05/18,11.29,1.33,Little Low Point
1999/05/19,11.47,-0.26,Little High Point
1999/05/20,11.55,-1.04,Little High Point
1999/05/21,11.64,-1.46,High Point
1999/05/24,11.73,-2.73,High Point
1999/05/25,11.59,-0.09,Little High Point
1999/05/26,11.41,1.14,Little Low Point
1999/05/27,11.46,2.27,Low Point
1999/05/28,11.35,3.26,Low Point
1999/05/29,11.44,2.45,Low Point
1999/05/31,11.44,2.53,Low Point
1999/06/01,11.44,2.36,Low Point
1999/06/02,11.43,2.01,Low Point
1999/06/03,11.47,1.39,Little Low Point
1999/06/04,11.41,2.72,Low Point
1999/06/05,11.58,2.59,Low Point
1999/06/07,11.54,4.68,Extremely Low Point
1999/06/08,11.72,2.9,Low Point
1999/06/09,11.72,2.82,Low Point
1999/06/10,11.72,1.54,Little Low Point
1999/06/11,11.73,0.77,Little Low Point
1999/06/14,11.71,0.94,Little Low Point
1999/06/15,11.66,1.54,Little Low Point
1999/06/16,11.63,3.18,Extremely Low Point
1999/06/17,11.72,2.22,Low Point
1999/06/21,11.88,0.84,Little Low Point
1999/06/22,12.08,-0.25,Little High Point
1999/06/23,12.06,-0.25,Little High Point
1999/06/24,12.05,-0.33,Little High Point
1999/06/25,11.9,0.42,Little Low Point
1999/06/28,11.82,0.76,Little Low Point
1999/06/29,11.82,0.85,Little Low Point
1999/06/30,11.84,0.51,Little Low Point
1999/07/02,12.0,-0.67,Little High Point
1999/07/03,11.98,0.75,Little Low Point
1999/07/05,11.98,0.58,Little Low Point
1999/07/06,12.05,-0.08,Little High Point
1999/07/07,12.03,-0.08,Little High Point
1999/07/08,12.01,-0.08,Little High Point
1999/07/09,11.95,0.08,Little High Point
1999/07/12,11.91,-0.34,Little High Point
1999/07/13,11.92,-1.01,Little High Point
1999/07/14,11.9,-1.6,High Point
1999/07/15,11.92,-1.09,Little High Point
1999/07/16,12.07,-1.99,High Point
1999/07/17,12.05,-1.83,High Point
1999/07/19,12.04,-1.58,High Point
1999/07/20,12.02,-1.41,Little High Point
1999/07/21,12.0,-1.33,Little High Point
1999/07/22,11.96,-1.17,Little High Point
1999/07/23,11.87,-1.52,Little High Point
1999/07/26,11.8,-1.61,High Point
1999/07/27,11.71,-0.94,Little High Point
1999/07/28,11.79,-1.61,High Point
1999/07/29,11.83,-1.69,High Point
1999/07/30,11.83,-2.54,High Point
1999/07/31,11.85,-1.52,High Point
1999/08/02,11.85,-1.35,Little High Point
1999/08/03,11.84,-0.51,Little High Point
1999/08/04,11.82,-0.51,Little High Point
1999/08/05,11.69,0.77,Little Low Point
1999/08/06,11.61,1.21,Little Low Point
1999/08/07,11.6,1.29,Little Low Point
1999/08/09,11.6,2.16,Low Point
1999/08/10,11.63,1.81,Low Point
1999/08/11,11.53,3.21,Extremely Low Point
1999/08/12,11.67,1.11,Little Low Point
1999/08/13,11.69,1.8,Low Point
1999/08/16,11.78,0.0,Little High Point
1999/08/17,11.76,-0.26,Little High Point
1999/08/18,11.78,-0.85,Little High Point
1999/08/19,11.75,-1.28,Little High Point
1999/08/20,11.75,-0.68,Little High Point
1999/08/21,11.85,-1.77,High Point
1999/08/23,11.84,-0.08,Little High Point
1999/08/24,11.9,-0.59,Little High Point
1999/08/25,11.8,0.59,Little Low Point
1999/08/26,11.9,0.0,Little High Point
1999/08/27,11.78,0.68,Little Low Point
1999/08/30,11.73,2.56,Low Point
1999/08/31,11.68,3.85,Extremely Low Point
1999/09/01,11.6,4.31,Extremely Low Point
1999/09/02,11.67,2.66,Low Point
1999/09/03,11.64,2.49,Low Point
1999/09/04,11.83,0.17,Little High Point
1999/09/06,11.83,0.51,Little Low Point
1999/09/07,11.87,0.17,Little High Point
1999/09/08,11.9,-1.85,High Point
1999/09/09,11.86,-1.52,Little High Point
1999/09/10,12.03,-4.82,Extremely High Point
1999/09/13,12.13,-4.7,Extremely High Point
1999/09/14,12.1,-4.46,Extremely High Point
1999/09/15,11.98,-3.26,High Point
1999/09/16,11.93,-1.59,Little High Point
1999/09/17,11.85,-0.76,Little High Point
1999/09/18,11.89,-0.17,Little High Point
1999/09/20,11.89,0.84,Little Low Point
1999/09/22,11.68,2.14,Low Point
1999/09/23,11.68,3.68,Extremely Low Point
1999/09/27,11.45,6.38,Extremely Low Point
1999/09/28,11.56,5.8,Extremely Low Point
1999/09/29,11.56,6.06,Extremely Low Point
1999/09/30,11.59,5.26,Extremely Low Point
1999/10/01,11.74,2.3,Little Low Point
1999/10/02,11.76,1.7,Little Low Point
1999/10/04,11.87,-1.77,High Point
1999/10/05,11.99,-2.75,High Point
1999/10/06,11.93,-3.86,Extremely High Point
1999/10/07,12.11,-4.54,Extremely High Point
1999/10/08,12.18,-3.69,Extremely High Point
1999/10/11,12.23,-3.68,Extremely High Point
1999/10/12,12.26,-2.2,High Point
1999/10/13,12.2,-1.97,High Point
1999/10/14,12.01,-0.58,Little High Point
1999/10/15,11.96,-0.08,Little High Point
1999/10/16,11.66,5.15,Extremely Low Point
1999/10/18,11.66,6.69,Extremely Low Point
1999/10/19,11.47,8.46,Extremely Low Point
1999/10/20,11.56,7.79,Extremely Low Point
1999/10/21,11.73,6.31,Extremely Low Point
1999/10/22,11.78,7.22,Extremely Low Point
1999/10/25,11.99,6.67,Extremely Low Point
1999/10/26,11.96,7.02,Extremely Low Point
1999/10/27,11.94,7.29,Extremely Low Point
1999/10/28,11.95,8.03,Extremely Low Point
1999/10/29,12.26,6.36,Extremely Low Point
1999/10/30,12.44,7.64,Extremely Low Point
1999/11/01,12.44,9.97,Extremely Low Point
1999/11/02,12.46,12.12,Extremely Low Point
1999/11/03,12.47,12.75,Extremely Low Point
1999/11/04,12.63,9.5,Extremely Low Point
1999/11/05,12.79,10.56,Extremely Low Point
1999/11/06,12.8,11.02,Extremely Low Point
1999/11/08,12.81,10.69,Extremely Low Point
1999/11/09,12.91,9.84,Extremely Low Point
1999/11/10,13.04,8.59,Extremely Low Point
1999/11/11,13.39,7.24,Extremely Low Point
1999/11/15,13.68,5.63,Extremely Low Point
1999/11/16,13.97,4.8,Extremely Low Point
1999/11/17,14.06,4.34,Low Point
1999/11/18,13.83,4.12,Low Point
1999/11/19,14.14,2.48,Low Point
1999/11/20,14.21,2.46,Low Point
1999/11/22,14.18,4.72,Extremely Low Point
1999/11/23,14.18,4.65,Extremely Low Point
1999/11/24,14.16,7.06,Extremely Low Point
1999/11/25,14.36,5.99,Extremely Low Point
1999/11/26,14.45,6.3,Extremely Low Point
1999/11/29,14.64,5.19,Extremely Low Point
1999/11/30,14.67,5.59,Extremely Low Point
1999/12/01,14.4,8.06,Extremely Low Point
1999/12/02,14.49,6.69,Extremely Low Point
1999/12/03,14.56,5.01,Extremely Low Point
1999/12/04,14.85,3.7,Extremely Low Point
1999/12/06,14.84,4.78,Extremely Low Point
1999/12/07,15.16,2.57,Low Point
1999/12/08,15.22,2.1,Low Point
1999/12/09,15.36,1.37,Little Low Point
1999/12/10,15.4,1.56,Little Low Point
1999/12/13,15.49,2.58,Low Point
1999/12/14,15.56,2.44,Low Point
1999/12/15,15.46,3.82,Extremely Low Point
1999/12/16,15.29,5.82,Extremely Low Point
1999/12/17,15.4,5.65,Extremely Low Point
1999/12/18,15.55,4.24,Extremely Low Point
1999/12/20,15.55,1.99,Little Low Point
1999/12/21,15.54,-1.48,High Point
1999/12/22,15.57,-4.05,Extremely High Point
1999/12/23,15.64,-3.58,Extremely High Point
1999/12/24,15.89,-2.14,High Point
1999/12/27,15.94,-2.82,High Point
1999/12/28,16.05,-4.05,Extremely High Point
1999/12/29,16.18,-3.58,Extremely High Point
1999/12/30,16.27,-2.7,High Point
2000/01/04,16.21,-2.41,High Point
2000/01/05,15.86,0.88,Little Low Point
2000/01/06,15.31,4.25,Extremely Low Point
2000/01/07,14.94,6.43,Extremely Low Point
2000/01/10,15.08,6.37,Extremely Low Point
2000/01/11,15.55,3.09,Low Point
2000/01/12,15.49,2.45,Low Point
2000/01/13,15.4,2.47,Low Point
2000/01/14,15.6,1.28,Little Low Point
2000/01/15,15.83,-0.25,Little High Point
2000/01/17,15.82,-0.57,Little High Point
2000/01/18,16.0,-1.81,High Point
2000/01/19,15.96,-2.57,High Point
2000/01/20,15.9,-0.94,Little High Point
2000/01/21,16.04,0.25,Little Low Point
2000/01/24,16.03,7.42,Extremely Low Point
2000/01/25,15.87,9.26,Extremely Low Point
2000/01/26,15.78,9.19,Extremely Low Point
2000/01/27,15.8,10.19,Extremely Low Point
2000/01/28,15.79,10.2,Extremely Low Point
2000/01/29,15.73,10.24,Extremely Low Point
2000/01/31,15.71,8.78,Extremely Low Point
2000/02/01,15.55,9.9,Extremely Low Point
2000/02/02,15.75,10.03,Extremely Low Point
2000/02/03,16.08,5.97,Extremely Low Point
2000/02/08,17.22,-1.16,Little High Point
2000/02/09,17.34,-1.67,Little High Point
2000/02/10,17.23,-1.92,Little High Point
2000/02/11,17.41,-0.52,Little High Point
2000/02/14,17.4,0.46,Little Low Point
2000/02/15,17.34,-0.87,Little High Point
2000/02/16,17.09,1.11,Little Low Point
2000/02/17,17.09,-5.68,High Point
2000/02/18,17.33,-5.65,High Point
2000/02/19,17.04,-2.76,Little High Point
2000/02/21,17.02,-2.59,Little High Point
2000/02/22,17.05,-3.17,Little High Point
2000/02/23,16.9,-3.02,Little High Point
2000/02/24,17.32,-5.02,High Point
2000/02/25,17.48,-5.38,High Point
2000/02/29,17.19,-3.43,High Point
2000/03/01,17.28,-6.31,Extremely High Point
2000/03/02,16.12,-0.62,Little High Point
2000/03/03,16.35,-3.73,Extremely High Point
2000/03/04,16.57,-3.86,Extremely High Point
2000/03/06,16.58,-2.65,High Point
2000/03/07,16.51,-2.54,High Point
2000/03/08,16.39,-1.28,High Point
2000/03/09,16.45,-1.34,High Point
2000/03/10,16.54,-1.93,High Point
2000/03/13,16.6,-1.63,High Point
2000/03/14,16.19,0.8,Little Low Point
2000/03/15,16.02,1.44,Little Low Point
2000/03/16,15.74,2.16,Low Point
2000/03/17,15.93,-1.63,High Point
2000/03/20,16.14,-2.66,High Point
2000/03/21,16.09,-5.84,Extremely High Point
2000/03/22,16.18,-7.91,Extremely High Point
2000/03/23,16.23,-6.65,Extremely High Point
2000/03/24,16.22,-4.75,Extremely High Point
2000/03/27,16.33,-5.57,Extremely High Point
2000/03/28,16.32,-6.31,Extremely High Point
2000/03/29,16.25,-7.82,Extremely High Point
2000/03/30,16.08,-8.83,Extremely High Point
2000/03/31,15.67,-7.98,Extremely High Point
2000/04/01,15.71,-11.9,Extremely High Point
2000/04/05,15.15,-8.12,Extremely High Point
2000/04/06,14.9,-6.51,Extremely High Point
2000/04/07,15.15,-6.2,Extremely High Point
2000/04/08,15.45,-7.18,Extremely High Point
2000/04/10,15.42,-7.13,Extremely High Point
2000/04/11,15.29,-5.95,Extremely High Point
2000/04/12,14.98,-4.87,Extremely High Point
2000/04/13,14.66,-0.27,Little High Point
2000/04/14,14.42,1.04,Little Low Point
2000/04/15,13.84,5.06,Extremely Low Point
2000/04/17,13.92,5.46,Extremely Low Point
2000/04/18,13.93,6.17,Extremely Low Point
2000/04/19,14.21,4.43,Extremely Low Point
2000/04/20,14.34,1.53,Little Low Point
2000/04/21,14.32,1.33,Little Low Point
2000/04/24,14.38,2.02,Little Low Point
2000/04/25,14.25,2.95,Low Point
2000/04/26,14.62,-0.48,Little High Point
2000/04/27,14.57,-1.78,High Point
2000/04/28,14.54,-3.3,Extremely High Point
2000/04/29,14.68,-4.5,Extremely High Point
2000/05/02,14.79,-3.99,Extremely High Point
2000/05/03,14.84,-2.96,High Point
2000/05/04,14.56,-0.07,Little High Point
2000/05/05,14.51,-1.31,Little High Point
2000/05/06,14.67,-3.2,High Point
2000/05/08,14.67,-6.34,Extremely High Point
2000/05/09,14.55,-5.57,Extremely High Point
2000/05/10,14.31,-5.31,Extremely High Point
2000/05/11,14.06,-4.69,Extremely High Point
2000/05/12,14.02,-4.28,Extremely High Point
2000/05/15,14.2,-4.86,Extremely High Point
2000/05/16,14.4,-6.67,Extremely High Point
2000/05/17,14.55,-6.74,Extremely High Point
2000/05/18,14.32,-2.79,High Point
2000/05/19,14.2,-1.27,Little High Point
2000/05/20,13.74,3.57,Extremely Low Point
2000/05/22,13.74,5.9,Extremely Low Point
2000/05/23,13.55,7.38,Extremely Low Point
2000/05/24,13.4,8.21,Extremely Low Point
2000/05/25,13.42,8.42,Extremely Low Point
2000/05/26,13.51,7.48,Extremely Low Point
2000/05/29,13.44,7.59,Extremely Low Point
2000/05/30,13.57,6.34,Extremely Low Point
2000/05/31,13.92,4.45,Extremely Low Point
2000/06/01,14.02,3.85,Extremely Low Point
2000/06/02,14.23,2.18,Low Point
2000/06/03,14.55,0.0,Little High Point
2000/06/05,14.55,0.0,Little High Point
2000/06/07,14.5,1.59,Little Low Point
2000/06/08,14.55,1.31,Little Low Point
2000/06/09,14.52,1.45,Little Low Point
2000/06/12,14.46,-0.07,Little High Point
2000/06/13,14.43,-1.18,Little High Point
2000/06/14,14.54,-1.44,Little High Point
2000/06/15,14.56,-1.72,High Point
2000/06/16,14.54,-1.1,Little High Point
2000/06/17,14.55,-2.13,High Point
2000/06/19,14.55,-0.96,Little High Point
2000/06/20,14.73,-0.88,Little High Point
2000/06/21,14.74,-1.09,Little High Point
2000/06/22,14.73,-1.97,High Point
2000/06/23,14.45,-0.21,Little High Point
2000/06/26,14.26,2.45,Low Point
2000/06/27,14.33,2.3,Low Point
2000/06/28,14.31,2.66,Low Point
2000/06/29,14.38,3.06,Extremely Low Point
2000/06/30,14.24,4.78,Extremely Low Point
2000/07/03,14.41,4.51,Extremely Low Point
2000/07/04,14.6,3.22,Low Point
2000/07/05,14.58,4.05,Extremely Low Point
2000/07/06,14.44,3.88,Extremely Low Point
2000/07/07,14.42,3.47,Extremely Low Point
2000/07/10,14.61,4.11,Extremely Low Point
2000/07/11,14.66,2.93,Low Point
2000/07/12,14.69,1.77,Little Low Point
2000/07/13,14.82,1.21,Little Low Point
2000/07/14,14.92,0.34,Little Low Point
2000/07/15,15.06,-2.39,High Point
2000/07/17,15.07,-5.04,Extremely High Point
2000/07/18,15.17,-5.67,Extremely High Point
2000/07/19,15.0,-3.8,Extremely High Point
2000/07/20,14.92,-3.42,Extremely High Point
2000/07/21,15.21,-5.72,Extremely High Point
2000/07/24,15.09,-4.9,Extremely High Point
2000/07/25,14.95,-3.81,Extremely High Point
2000/07/26,15.0,-4.07,Extremely High Point
2000/07/27,14.97,-1.94,High Point
2000/07/28,14.7,0.27,Little Low Point
2000/07/29,14.31,2.66,Low Point
2000/07/31,14.31,2.31,Low Point
2000/08/01,14.43,1.46,Little Low Point
2000/08/02,14.41,2.57,Low Point
2000/08/03,14.34,3.0,Extremely Low Point
2000/08/04,14.35,3.28,Extremely Low Point
2000/08/05,14.38,4.24,Extremely Low Point
2000/08/07,14.39,3.96,Extremely Low Point
2000/08/08,14.68,1.91,Low Point
2000/08/09,14.74,1.97,Low Point
2000/08/10,14.69,2.31,Low Point
2000/08/11,14.64,3.07,Extremely Low Point
2000/08/14,14.64,2.73,Low Point
2000/08/15,14.78,2.37,Low Point
2000/08/16,14.77,2.03,Low Point
2000/08/17,14.82,1.28,Little Low Point
2000/08/18,14.99,1.87,Low Point
2000/08/19,14.96,2.54,Low Point
2000/08/21,14.96,2.54,Low Point
2000/08/22,15.03,2.99,Extremely Low Point
2000/08/24,15.03,1.4,Little Low Point
2000/08/25,15.09,-0.73,Little High Point
2000/08/28,15.04,-0.27,Little High Point
2000/08/29,15.13,-1.85,High Point
2000/08/30,15.07,-3.25,High Point
2000/08/31,15.01,-3.0,High Point
2000/09/01,15.27,-4.26,Extremely High Point
2000/09/02,15.34,-4.63,Extremely High Point
2000/09/04,15.34,-4.69,Extremely High Point
2000/09/05,15.48,-7.36,Extremely High Point
2000/09/06,15.24,-5.38,Extremely High Point
2000/09/07,14.98,-3.87,High Point
2000/09/08,15.0,-4.73,Extremely High Point
2000/09/11,14.85,-3.7,High Point
2000/09/13,14.58,-1.44,Little High Point
2000/09/14,14.56,-2.2,High Point
2000/09/15,14.62,-2.12,High Point
2000/09/16,14.63,-1.91,High Point
2000/09/18,14.62,-2.67,High Point
2000/09/19,14.34,-0.77,Little High Point
2000/09/20,14.42,-0.97,Little High Point
2000/09/21,14.4,-1.25,Little High Point
2000/09/22,14.29,-0.91,Little High Point
2000/09/25,14.3,-0.98,Little High Point
2000/09/26,14.37,-2.99,High Point
2000/09/27,14.24,-2.25,High Point
2000/09/28,14.31,-3.91,High Point
2000/09/29,14.35,-5.64,Extremely High Point
2000/09/30,14.23,-4.71,Extremely High Point
2000/10/02,14.23,-2.74,High Point
2000/10/03,14.28,-1.96,High Point
2000/10/04,14.22,-3.23,Extremely High Point
2000/10/05,14.16,-4.52,Extremely High Point
2000/10/06,14.16,-2.68,High Point
2000/10/07,13.94,0.57,Little High Point
2000/10/09,13.92,0.57,Little High Point
2000/10/11,13.75,1.02,Little Low Point
2000/10/12,13.54,3.1,Low Point
2000/10/13,13.56,-0.44,Little High Point
2000/10/16,13.84,-3.03,Extremely High Point
2000/10/17,14.0,-2.93,Extremely High Point
2000/10/18,13.76,-1.6,High Point
2000/10/19,13.52,2.0,Little Low Point
2000/10/20,13.78,0.51,Little High Point
2000/10/21,14.02,-0.5,Little High Point
2000/10/23,14.0,-0.43,Little High Point
2000/10/24,13.89,0.22,Little High Point
2000/10/25,13.96,0.36,Little High Point
2000/10/26,13.5,3.33,Low Point
2000/10/27,13.42,1.86,Little Low Point
2000/10/30,13.59,-1.18,High Point
2000/10/31,13.54,-2.07,High Point
2000/11/01,13.79,-5.37,Extremely High Point
2000/11/02,13.85,-3.61,Extremely High Point
2000/11/03,13.95,-3.73,Extremely High Point
2000/11/04,13.94,-4.81,Extremely High Point
2000/11/06,13.92,-4.81,Extremely High Point
2000/11/07,14.01,-5.0,Extremely High Point
2000/11/08,13.95,-6.24,Extremely High Point
2000/11/09,13.67,-3.22,Extremely High Point
2000/11/10,13.43,-3.5,Extremely High Point
2000/11/13,13.26,-2.71,High Point
2000/11/14,13.05,0.08,Little High Point
2000/11/15,13.35,-1.12,High Point
2000/11/16,13.43,-2.23,High Point
2000/11/17,13.27,-0.98,High Point
2000/11/18,13.25,-2.57,High Point
2000/11/20,13.31,-1.88,High Point
2000/11/21,13.08,0.08,Little High Point
2000/11/22,13.23,-1.13,High Point
2000/11/23,12.96,4.94,Extremely Low Point
2000/11/24,12.9,4.5,Extremely Low Point
2000/11/27,13.06,3.06,Low Point
2000/11/28,13.2,3.86,Low Point
2000/11/29,13.13,5.64,Extremely Low Point
2000/11/30,13.14,4.64,Extremely Low Point
2000/12/01,12.91,5.5,Extremely Low Point
2000/12/02,13.06,2.6,Low Point
2000/12/04,13.09,1.45,Little Low Point
2000/12/05,13.08,1.53,Little Low Point
2000/12/06,13.6,-2.57,High Point
2000/12/07,13.48,-2.37,High Point
2000/12/08,13.46,-5.5,Extremely High Point
2000/12/11,13.71,-7.0,Extremely High Point
2000/12/12,13.87,-6.99,Extremely High Point
2000/12/13,13.75,-5.16,Extremely High Point
2000/12/14,13.62,-3.3,Extremely High Point
2000/12/15,13.4,-1.79,High Point
2000/12/16,13.28,-1.81,High Point
2000/12/18,13.28,-1.51,High Point
2000/12/19,13.25,-3.09,Extremely High Point
2000/12/20,13.16,0.0,Little High Point
2000/12/21,12.72,1.81,Little Low Point
2000/12/22,12.75,0.71,Little Low Point
2000/12/26,12.9,-1.24,High Point
2000/12/27,13.04,-2.84,Extremely High Point
2000/12/28,13.17,-4.02,Extremely High Point
2000/12/29,13.16,-2.89,Extremely High Point
2000/12/30,13.04,-1.69,High Point
2001/01/02,13.08,-2.37,High Point
2001/01/03,12.84,-1.09,Little High Point
2001/01/04,13.16,-2.66,High Point
2001/01/05,12.95,-0.62,Little High Point
2001/01/08,12.84,0.55,Little Low Point
2001/01/09,12.74,1.41,Little Low Point
2001/01/10,12.67,1.97,Low Point
2001/01/11,12.64,2.14,Low Point
2001/01/12,12.78,1.02,Little Low Point
2001/01/15,12.82,0.7,Little Low Point
2001/01/16,12.77,-0.31,Little High Point
2001/01/17,12.7,-0.08,Little High Point
2001/01/18,12.81,-1.09,Little High Point
2001/01/19,12.87,-2.8,High Point
2001/01/20,12.91,-4.03,High Point
2001/01/29,12.92,-5.65,Extremely High Point
2001/01/30,12.92,-4.64,Extremely High Point
2001/01/31,12.91,-5.19,Extremely High Point
2001/02/01,12.91,-6.12,High Point
2001/02/02,12.91,-5.89,High Point
2001/02/05,12.73,-6.52,High Point
2001/02/06,12.69,-6.38,High Point
2001/02/07,12.67,-7.34,High Point
2001/02/08,12.51,-8.07,Extremely High Point
2001/02/09,12.39,-7.43,Extremely High Point
2001/02/12,12.19,-6.73,High Point
2001/02/13,12.32,-6.01,High Point
2001/02/14,12.24,-17.4,Extremely High Point
